16	M18110501
Date	Time	Field	Tin1	Tin2	Tout	HP1	HP2	BP	Flow1	Flow2	Rpm1	Rpm2	Idcct1	Idcct2	Idcct3	Idcct4	Icoil1	Ucoil1	DRcoil1	Tcal1	Icoil2	Ucoil2	DRcoil2	Tcal2	Icoil3	Ucoil3	DRcoil3	Tcal3	Icoil4	Ucoil4	DRcoil4	Tcal4	Icoil5	Ucoil5	DRcoil5	Tcal5	Icoil6	Ucoil6	DRcoil6	Tcal6	Icoil7	Ucoil7	DRcoil7	Tcal7	Icoil8	Ucoil8	DRcoil8	Tcal8	Icoil9	Ucoil9	DRcoil9	Tcal9	Icoil10	Ucoil10	DRcoil10	Tcal10	Icoil11	Ucoil11	DRcoil11	Tcal11	Icoil12	Ucoil12	DRcoil12	Tcal12	Icoil13	Ucoil13	DRcoil13	Tcal13	Icoil14	Ucoil14	DRcoil14	Tcal14	Icoil15	Ucoil15	DRcoil15	Tcal15	Icoil16	Ucoil16	DRcoil16	Tcal16	Pmagnet	Ptot	teb	tsb	debitbrut	Q	
2019.06.20	14:36:31	0.0000	13.9	13.8	14.1	6.3	6.4	3.8	50.1	51.4	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.9	0.00	0.03	0.0	13.9	0.00	0.01	0.0	13.9	0.00	-0.00	0.0	13.9	0.00	0.01	0.0	13.9	0.00	-0.01	0.0	13.9	0.00	-0.01	0.0	13.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	14.0	0.00	-0.01	0.0	14.0	0.00	0.00	12.5	16.3	840.0	-5.27	
2019.06.20	14:36:32	0.0000	13.9	13.7	14.1	6.3	6.3	3.8	50.1	51.3	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.9	0.00	0.03	0.0	13.9	0.00	0.01	0.0	13.9	0.00	-0.00	0.0	13.9	0.00	0.00	0.0	13.9	0.00	-0.01	0.0	13.9	0.00	-0.00	0.0	13.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	14.0	0.00	-0.00	0.0	14.0	0.00	0.00	12.5	16.3	866.0	-5.27	
2019.06.20	14:36:33	0.0000	13.9	13.7	14.1	6.3	6.4	3.8	50.1	51.2	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.9	0.00	0.03	0.0	13.9	0.00	0.01	0.0	13.9	0.00	-0.01	0.0	13.9	0.00	0.00	0.0	13.9	0.00	-0.01	0.0	13.9	0.00	-0.01	0.0	13.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	14.0	0.00	-0.00	0.0	14.0	0.00	0.00	12.5	16.3	866.0	-5.27	
2019.06.20	14:36:34	0.0000	13.9	13.7	14.0	6.3	6.4	3.8	50.1	51.2	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.9	0.00	0.03	0.0	13.9	0.00	0.01	0.0	13.9	0.00	-0.00	0.0	13.9	0.00	0.01	0.0	13.9	0.00	-0.01	0.0	13.9	0.00	-0.01	0.0	13.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.02	0.0	14.0	0.00	-0.01	0.0	14.0	0.00	0.00	12.5	16.3	866.0	-5.27	
2019.06.20	14:36:35	0.0000	13.9	13.7	14.0	6.3	6.4	3.8	50.1	51.3	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.9	0.00	0.03	0.0	13.9	0.00	0.01	0.0	13.9	0.00	-0.00	0.0	13.9	0.00	0.00	0.0	13.9	0.00	-0.01	0.0	13.9	0.00	-0.00	0.0	13.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	14.0	0.00	-0.01	0.0	14.0	0.00	0.00	12.5	16.2	866.0	-5.27	
2019.06.20	14:36:36	0.0000	13.9	13.7	14.0	6.3	6.4	3.8	50.1	51.5	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.8	0.00	0.03	0.0	13.8	0.00	0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	0.00	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.02	0.0	13.9	0.00	-0.00	0.0	13.9	0.00	0.00	12.5	16.2	866.0	-5.27	
2019.06.20	14:36:37	0.0000	13.9	13.7	14.0	6.3	6.4	3.8	50.1	51.6	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.8	0.00	0.02	0.0	13.8	0.00	0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.02	0.0	13.9	0.00	-0.01	0.0	13.9	0.00	0.00	12.5	16.2	866.0	-5.27	
2019.06.20	14:36:38	0.0000	13.9	13.7	14.0	6.3	6.4	3.8	50.1	51.7	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.8	0.00	0.03	0.0	13.8	0.00	0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	0.00	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.02	0.0	13.9	0.00	-0.00	0.0	13.9	0.00	0.00	12.5	16.2	866.0	-5.27	
2019.06.20	14:36:39	0.0000	13.9	13.7	14.0	6.3	6.4	3.8	50.1	51.6	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.8	0.00	0.03	0.0	13.8	0.00	0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.02	0.0	13.9	0.00	-0.00	0.0	13.9	0.00	0.00	12.5	16.2	866.0	-5.27	
2019.06.20	14:36:40	0.0000	13.8	13.7	13.9	6.3	6.4	3.8	50.0	51.4	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.8	0.00	0.03	0.0	13.8	0.00	0.01	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	0.00	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.9	0.00	-0.01	0.0	13.9	0.00	0.00	12.5	16.2	915.0	-5.29	
2019.06.20	14:36:41	0.0000	13.8	13.6	13.9	6.3	6.4	3.8	49.9	51.2	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.8	0.00	0.03	0.0	13.8	0.00	0.01	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	0.00	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.9	0.00	-0.00	0.0	13.9	0.00	0.00	12.5	16.2	915.0	-5.29	
2019.06.20	14:36:42	0.0000	13.8	13.6	13.9	6.3	6.4	3.8	49.8	51.2	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.8	0.00	0.02	0.0	13.8	0.00	0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	0.00	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.9	0.00	-0.00	0.0	13.9	0.00	0.00	12.5	16.2	915.0	-5.29	
2019.06.20	14:36:43	0.0000	13.8	13.6	13.9	6.3	6.4	3.8	49.6	51.3	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.8	0.00	0.02	0.0	13.8	0.00	0.01	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	0.00	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	-0.01	0.0	13.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.9	0.00	-0.01	0.0	13.9	0.00	0.00	12.5	16.2	915.0	-5.29	
2019.06.20	14:36:44	0.0000	13.8	13.6	13.9	6.3	6.4	3.8	49.6	51.5	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.02	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.00	0.00	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	0.00	12.5	16.1	915.0	-5.29	
2019.06.20	14:36:45	0.0000	13.8	13.6	13.9	6.3	6.4	3.8	49.6	51.5	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.03	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	0.00	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.02	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	0.00	12.5	16.1	915.0	-5.29	
2019.06.20	14:36:46	0.0000	13.8	13.6	13.8	6.3	6.4	3.8	49.7	51.4	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.03	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	0.00	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	0.00	12.5	16.1	915.0	-5.29	
2019.06.20	14:36:47	0.0000	13.8	13.6	13.8	6.3	6.4	3.8	49.7	51.3	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.03	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	0.00	12.5	16.1	915.0	-5.29	
2019.06.20	14:36:48	0.0000	13.8	13.6	13.8	6.3	6.4	3.8	49.7	51.2	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.02	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	0.00	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.02	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	0.00	12.5	16.1	915.0	-5.29	
2019.06.20	14:36:49	0.0000	13.8	13.6	13.8	6.3	6.4	3.8	49.7	51.1	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.03	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	0.00	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.02	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	0.00	12.5	16.1	971.0	-5.29	
2019.06.20	14:36:50	0.0000	13.8	13.6	13.8	6.3	6.4	3.8	49.7	51.1	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.03	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	0.00	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.02	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	0.00	12.5	16.1	971.0	-5.29	
2019.06.20	14:36:51	0.0000	13.8	13.6	13.8	6.3	6.4	3.8	49.6	51.3	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.03	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.00	0.00	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.02	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	0.00	12.5	16.1	971.0	-5.29	
2019.06.20	14:36:52	0.0000	13.8	13.6	13.8	6.3	6.4	3.8	49.5	51.3	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.03	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	0.00	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	0.00	12.5	16.1	971.0	-5.29	
2019.06.20	14:36:53	0.0000	13.8	13.6	13.7	6.4	6.4	3.8	49.4	51.4	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.03	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	0.00	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	0.00	12.4	16.0	971.0	-5.29	
2019.06.20	14:36:54	0.0000	13.8	13.6	13.8	6.3	6.4	3.8	49.2	51.5	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.03	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.00	0.00	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.02	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	0.00	12.4	16.0	971.0	-5.29	
2019.06.20	14:36:55	0.0000	13.8	13.6	13.7	6.3	6.4	3.8	49.2	51.6	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.03	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.02	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	0.00	12.4	16.0	971.0	-5.29	
2019.06.20	14:36:56	0.0000	13.8	13.6	13.7	6.3	6.4	3.8	49.3	51.6	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.03	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.00	0.00	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	0.00	12.4	16.0	971.0	-5.29	
2019.06.20	14:36:57	0.0000	13.8	13.6	13.7	6.3	6.4	3.8	49.4	51.4	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.03	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	0.00	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.8	0.00	-0.01	0.0	13.8	0.00	0.00	12.4	16.0	971.0	-5.29	
2019.06.20	14:36:58	0.0000	13.8	13.6	13.7	6.3	6.4	3.8	49.5	51.2	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.7	0.00	0.03	0.0	13.7	0.00	0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	0.00	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.8	0.00	-0.00	0.0	13.8	0.00	0.00	12.4	16.0	972.0	-5.29	
2019.06.20	14:36:59	0.0000	13.8	13.6	13.7	6.3	6.4	3.8	49.5	51.2	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.6	0.00	0.03	0.0	13.6	0.00	0.01	0.0	13.6	0.00	-0.00	0.0	13.6	0.00	0.00	0.0	13.6	0.00	-0.01	0.0	13.6	0.00	-0.00	0.0	13.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.00	0.00	12.4	16.0	972.0	-5.29	
2019.06.20	14:37:00	0.0000	13.8	13.6	13.6	6.4	6.4	3.8	49.6	50.9	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.6	0.00	0.03	0.0	13.6	0.00	0.01	0.0	13.6	0.00	-0.01	0.0	13.6	0.00	0.00	0.0	13.6	0.00	-0.01	0.0	13.6	0.00	-0.00	0.0	13.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.00	0.00	12.4	16.0	972.0	-5.29	
2019.06.20	14:37:01	0.0000	13.8	13.6	13.6	6.3	6.4	3.8	49.5	50.8	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.6	0.00	0.03	0.0	13.6	0.00	0.01	0.0	13.6	0.00	-0.00	0.0	13.6	0.00	0.01	0.0	13.6	0.00	-0.01	0.0	13.6	0.00	-0.01	0.0	13.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.02	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	0.00	12.3	15.9	972.0	-5.29	
2019.06.20	14:37:02	0.0000	13.8	13.6	13.6	6.3	6.4	3.8	49.5	51.0	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.6	0.00	0.03	0.0	13.6	0.00	0.01	0.0	13.6	0.00	-0.01	0.0	13.6	0.00	0.01	0.0	13.6	0.00	-0.01	0.0	13.6	0.00	-0.00	0.0	13.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.00	0.00	12.3	15.9	972.0	-5.29	
2019.06.20	14:37:03	0.0000	13.8	13.6	13.6	6.3	6.4	3.8	49.5	51.3	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.6	0.00	0.03	0.0	13.6	0.00	0.01	0.0	13.6	0.00	-0.00	0.0	13.6	0.00	0.01	0.0	13.6	0.00	-0.01	0.0	13.6	0.00	-0.01	0.0	13.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.00	0.00	12.3	15.9	972.0	-5.29	
2019.06.20	14:37:04	0.0000	13.8	13.6	13.6	6.3	6.4	3.8	49.6	51.4	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.6	0.00	0.03	0.0	13.6	0.00	0.01	0.0	13.6	0.00	-0.01	0.0	13.6	0.00	0.00	0.0	13.6	0.00	-0.01	0.0	13.6	0.00	-0.00	0.0	13.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.7	0.00	-0.00	0.0	13.7	0.00	0.00	12.3	15.9	972.0	-5.29	
2019.06.20	14:37:05	0.0000	13.8	13.6	13.6	6.3	6.4	3.8	49.7	51.4	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.6	0.00	0.03	0.0	13.6	0.00	0.01	0.0	13.6	0.00	-0.01	0.0	13.6	0.00	0.01	0.0	13.6	0.00	-0.01	0.0	13.6	0.00	-0.00	0.0	13.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.7	0.00	-0.01	0.0	13.7	0.00	0.00	12.3	15.9	972.0	-5.29	
2019.06.20	14:37:06	0.0000	13.7	13.6	13.6	6.4	6.4	3.8	49.7	51.4	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.6	0.00	0.03	0.0	13.6	0.00	0.01	0.0	13.6	0.00	-0.01	0.0	13.6	0.00	0.00	0.0	13.6	0.00	-0.01	0.0	13.6	0.00	-0.00	0.0	13.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.02	0.0	13.6	0.00	-0.00	0.0	13.6	0.00	0.00	12.3	15.9	975.0	-5.29	
2019.06.20	14:37:07	0.0000	13.7	13.6	13.6	6.3	6.4	3.8	49.8	51.2	1000.0	1000.0	0.00	0.00	0.00	0.00	0.00	0.00	0.0	13.6	0.00	0.03	0.0	13.6	0.00	0.01	0.0	13.6	0.00	-0.00	0.0	13.6	0.00	0.00	0.0	13.6	0.00	-0.01	0.0	13.6	0.00	-0.01	0.0	13.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	-0.01	0.0	13.6	0.00	-0.00	0.0	13.6	0.00	0.00	12.3	15.9	975.0	-5.29	
